time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,latitude_x,longitude_x,timezone,city,lat,lng,country,iso2,admin_name,capital,population,population_proper,latitude_y,longitude_y,_merge
2026-09-17,26.9,19.1,0.0,0,15.3,37.4,3,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
2026-09-18,28.1,17.5,0.0,3,16.7,40.7,45,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
2026-09-19,30.5,18.6,0.0,0,14.0,34.9,45,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
2026-09-20,31.0,21.1,0.0,0,11.6,29.9,2,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
2026-09-21,29.5,20.8,0.0,0,13.6,36.0,2,33.4375,-7.625,Africa/Casablanca,Bouskoura,33.4489,-7.6486,Morocco,MA,Casablanca-Settat,,200359,200359,33.4489,-7.6486,both
2026-09-15,36.3,26.7,0.0,0,21.7,34.9,1,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-16,32.2,22.1,0.0,0,21.7,35.6,1,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-17,23.7,19.6,0.0,0,23.7,38.5,3,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-18,26.5,19.6,0.0,0,19.8,32.8,3,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-19,27.5,20.2,0.0,0,14.7,24.5,1,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-20,25.8,20.2,0.0,0,19.0,30.6,1,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-21,27.6,19.8,0.0,0,12.3,20.9,45,29.6875,-9.75,Africa/Casablanca,Tiznit,29.7,-9.7269,Morocco,MA,Souss-Massa,,196348,196348,29.7,-9.7269,both
2026-09-15,27.5,21.2,0.0,0,12.6,29.9,45,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-16,25.7,20.8,0.0,0,15.6,37.4,2,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-17,25.4,20.0,0.0,0,13.3,31.0,3,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-18,25.8,17.5,0.0,5,14.6,34.2,3,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-19,26.7,18.2,0.0,0,13.0,32.0,45,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-20,33.9,20.3,0.0,0,16.2,30.2,2,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-21,32.5,20.3,0.0,0,16.9,33.5,1,33.6875,-7.375,Africa/Casablanca,Mohammedia,33.6833,-7.3833,Morocco,MA,Casablanca-Settat,,194358,194358,33.6833,-7.3833,both
2026-09-15,34.6,22.7,0.0,3,24.9,49.0,3,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-16,31.0,17.4,0.0,0,18.9,36.4,2,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-17,28.6,13.9,0.0,0,19.2,36.0,2,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-18,29.5,15.5,0.0,10,16.9,33.5,3,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-19,33.9,17.2,0.0,4,14.4,28.1,2,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-20,35.9,22.5,0.0,5,18.4,37.8,2,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-21,34.6,21.3,0.0,5,20.0,42.5,2,32.875,-6.875,Africa/Casablanca,Kouribga,32.88,-6.9,Morocco,MA,Béni Mellal-Khénifra,,191807,191807,32.88,-6.9,both
2026-09-15,36.0,23.3,0.0,0,24.2,51.1,2,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-16,29.6,19.3,0.0,0,19.0,39.2,2,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-17,28.1,17.2,0.0,0,17.5,36.7,45,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-18,30.0,16.3,0.0,3,18.4,40.0,45,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-19,34.5,16.6,0.0,3,15.1,35.6,2,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-20,37.8,22.1,0.0,3,18.7,37.4,2,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-21,34.6,21.0,0.0,3,19.4,37.8,1,33.0,-7.625,Africa/Casablanca,Settat,33.0023,-7.6198,Morocco,MA,Casablanca-Settat,,171556,171556,33.0023,-7.6198,both
2026-09-15,35.7,21.4,0.0,0,22.4,40.0,2,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-16,29.0,19.1,0.0,0,19.7,35.3,45,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-17,28.1,18.4,0.0,0,17.9,32.8,3,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-18,29.6,16.3,0.0,3,18.6,34.6,45,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-19,33.5,16.6,0.0,2,16.2,30.6,45,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-20,36.4,21.0,0.0,3,19.2,34.9,2,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-21,33.3,19.9,0.0,0,20.5,36.0,2,33.25,-7.5625,Africa/Casablanca,Barrechid,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687,33.27,-7.5872,both
2026-09-15,24.8,21.7,0.0,12,36.0,45.0,1,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-16,23.5,22.1,0.0,3,36.7,45.7,0,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-17,22.2,20.0,0.0,0,40.5,52.2,2,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-18,21.1,20.2,0.0,0,39.2,49.0,0,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-19,20.9,19.8,0.0,0,30.4,38.9,0,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-20,21.3,19.5,0.0,0,31.2,40.7,3,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-21,21.6,19.1,0.0,11,24.5,38.2,0,23.725834,-15.966187,Africa/Casablanca,Ad Dakhla,23.7167,-15.95,Morocco,MA,Dakhla-Oued Ed-Dahab,,165463,165463,23.7167,-15.95,both
2026-09-15,26.6,21.7,0.0,0,11.2,26.6,3,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-16,29.9,21.8,0.0,0,10.5,26.3,2,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-17,26.0,21.4,0.2,1,13.6,30.6,3,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-18,25.1,22.2,0.6,8,13.3,29.9,3,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-19,25.1,22.4,0.6,15,22.3,47.2,3,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-20,26.2,22.5,0.15,13,28.8,50.0,3,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-21,26.1,22.6,0.0,5,25.0,43.9,3,35.1875,-2.9375,Africa/Casablanca,Nador,35.1667,-2.9333,Morocco,MA,Oriental,,161726,161726,35.1667,-2.9333,both
2026-09-15,33.5,19.5,0.0,0,13.0,27.0,3,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-16,30.8,21.0,0.0,0,24.1,49.7,2,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-17,30.3,17.6,0.0,8,11.8,25.2,3,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-18,28.8,18.6,0.0,5,17.3,36.4,3,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-19,29.2,18.7,0.0,3,25.5,53.3,3,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-20,29.1,19.8,0.0,5,26.9,50.0,2,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-21,28.8,20.0,0.0,5,26.9,49.3,3,34.25,-4.0,Africa/Casablanca,Taza,34.2144,-4.0088,Morocco,MA,Fès-Meknès,,148406,148406,34.2144,-4.0088,both
2026-09-15,34.3,25.0,0.0,8,10.8,31.7,3,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-16,32.7,21.3,0.0,0,12.3,33.1,1,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-17,26.4,21.0,0.0,0,14.4,41.8,3,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-18,25.7,20.0,0.0,0,14.4,38.5,2,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-19,25.7,20.3,0.0,0,14.9,40.7,45,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-20,28.8,21.3,0.0,0,15.0,30.6,45,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-21,33.6,21.6,0.0,0,12.8,27.0,45,30.375,-9.5625,Africa/Casablanca,Inezgane,30.3658,-9.5381,Morocco,MA,Souss-Massa,,137512,137512,30.3658,-9.5381,both
2026-09-15,30.4,19.4,0.0,0,24.9,45.7,0,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-16,27.4,18.5,0.0,0,16.9,32.4,45,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-17,26.5,18.6,0.0,1,16.7,31.3,3,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-18,26.2,16.9,0.0,5,16.3,32.4,45,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-19,35.3,16.8,0.0,8,20.8,38.2,1,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-20,36.8,21.4,0.0,1,18.4,34.9,0,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-21,34.2,19.3,0.0,0,15.5,28.8,1,35.1875,-6.125,Africa/Casablanca,Larache,35.1833,-6.15,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,133731,133731,35.1833,-6.15,both
2026-09-15,34.5,20.4,0.0,0,18.3,37.4,0,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-16,30.7,18.0,0.0,0,19.2,38.9,1,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-17,29.0,16.1,0.0,0,14.9,31.0,3,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-18,30.4,15.2,0.0,8,18.3,37.1,3,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-19,34.6,17.7,0.0,8,12.2,27.4,1,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-20,37.2,21.5,0.0,1,17.8,32.8,2,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-21,35.4,20.0,0.0,0,13.5,25.2,1,33.8125,-6.0625,Africa/Casablanca,Al Khmissat,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542,33.81,-6.06,both
2026-09-15,38.4,24.9,0.0,0,22.7,38.5,0,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-16,36.2,20.5,0.0,0,33.1,54.0,0,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-17,24.7,18.7,0.0,0,29.8,49.3,3,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-18,26.3,17.0,0.0,0,24.1,42.5,1,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-19,29.1,18.5,0.0,0,19.3,35.6,3,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-20,32.6,16.9,0.0,0,21.1,39.2,0,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-21,37.7,20.3,0.0,4,24.7,41.4,0,28.998241,-10.114685,Africa/Casablanca,Guelmim,28.9833,-10.0667,Morocco,MA,Guelmim-Oued Noun,admin,126729,126729,28.9833,-10.0667,both
2026-09-15,37.0,20.9,0.0,0,26.0,53.6,45,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-16,30.5,20.1,0.0,0,17.9,34.6,3,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-17,30.0,19.3,0.0,1,18.9,36.4,3,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-18,31.0,17.2,0.0,5,18.3,36.0,45,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-19,36.3,18.6,0.0,5,9.7,20.5,1,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-20,37.9,21.2,0.0,3,15.8,31.7,0,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-21,36.3,21.3,0.0,0,13.9,25.6,1,35.0,-5.875,Africa/Casablanca,Ksar El Kebir,35.0,-5.9,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,124701,124701,35.0,-5.9,both
2026-09-15,35.1,20.1,0.0,3,19.4,37.1,3,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-16,31.3,16.3,0.0,0,15.3,29.9,1,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-17,31.2,15.8,0.0,15,18.1,34.2,3,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-18,31.2,15.2,0.0,13,14.4,27.7,3,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-19,34.0,17.9,0.0,6,15.5,29.9,2,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-20,35.9,20.8,0.0,5,14.9,38.9,2,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-21,35.0,21.4,0.0,5,21.0,41.0,2,32.9375,-5.6875,Africa/Casablanca,Khénifra,32.93,-5.66,Morocco,MA,Béni Mellal-Khénifra,,123738,123738,32.93,-5.66,both
2026-09-15,26.5,21.2,0.0,0,12.3,27.7,45,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-16,25.1,20.5,0.0,0,16.5,36.0,2,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-17,24.9,19.4,0.0,0,13.2,29.5,3,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-18,25.2,16.8,0.0,3,12.9,30.2,3,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-19,27.1,17.2,0.0,0,12.8,28.4,2,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-20,31.3,19.7,0.0,0,12.8,27.7,1,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-21,26.3,20.8,0.0,0,12.4,25.2,0,33.875,-7.0,Africa/Casablanca,Skhirate,33.85,-7.03,Morocco,MA,Rabat-Salé-Kénitra,,122705,122705,33.85,-7.03,both
2026-09-15,30.6,20.2,0.0,0,17.2,31.7,45,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-16,27.0,19.5,0.0,0,18.8,34.6,2,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-17,26.7,19.0,0.0,0,17.2,31.7,3,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-18,27.7,16.0,0.0,5,18.0,32.8,45,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-19,29.6,16.7,0.0,0,16.6,31.0,45,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-20,33.4,20.2,0.0,0,16.2,30.2,2,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-21,31.9,19.8,0.0,0,16.9,33.5,1,33.625,-7.3125,Africa/Casablanca,Beni Yakhlef,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653,33.6555,-7.3221,both
2026-09-15,32.6,20.7,0.0,0,19.0,37.8,0,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-16,27.8,18.6,0.0,0,20.6,41.4,2,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-17,27.3,16.1,0.0,0,17.4,35.3,45,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-18,28.8,14.6,0.0,3,16.4,33.8,45,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-19,32.9,16.5,0.0,2,15.4,33.1,1,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-20,36.6,20.1,0.0,3,17.0,33.8,2,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-21,32.3,18.5,0.0,0,15.5,31.7,1,33.6875,-6.875,Africa/Casablanca,Sidi Yahya Zaer,33.7105,-6.8831,Morocco,MA,Rabat-Salé-Kénitra,,116649,116649,33.7105,-6.8831,both
2026-09-15,37.2,24.5,0.0,3,22.7,44.6,3,32.25,-7.9375,Africa/Casablanca,Ben Guerir,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872,32.23,-7.95,both
2026-09-16,32.3,19.6,0.0,0,20.2,40.0,1,32.25,-7.9375,Africa/Casablanca,Ben Guerir,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872,32.23,-7.95,both
2026-09-17,29.1,16.7,0.0,0,15.7,32.0,3,32.25,-7.9375,Africa/Casablanca,Ben Guerir,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872,32.23,-7.95,both
2026-09-18,30.9,16.7,0.0,8,15.8,32.8,3,32.25,-7.9375,Africa/Casablanca,Ben Guerir,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872,32.23,-7.95,both
